,rep,alp,num_cell,cell_size,sparse_freq,error
0,0.0,0.01,50,2.0,2.0,228.22021285494313
1,0.0,0.01,50,2.0,4.0,234.2156935628164
2,0.0,0.01,50,2.0,8.0,237.14212569212114
3,0.0,0.01,50,4.0,2.0,235.73796894009246
4,0.0,0.01,50,4.0,4.0,237.6425490334404
5,0.0,0.01,50,4.0,8.0,240.0873521588896
6,0.0,0.01,50,8.0,2.0,233.4283068619666
7,0.0,0.01,50,8.0,4.0,236.57368596039774
8,0.0,0.01,50,8.0,8.0,241.18905908482296
9,0.0,0.01,100,2.0,2.0,224.38850733097323
10,0.0,0.01,100,2.0,4.0,235.0222188077828
11,0.0,0.01,100,2.0,8.0,235.72686642713333
12,0.0,0.01,100,4.0,2.0,227.8198508568655
13,0.0,0.01,100,4.0,4.0,234.52074535102432
14,0.0,0.01,100,4.0,8.0,238.3077072470241
15,0.0,0.01,100,8.0,2.0,228.91050410343536
16,0.0,0.01,100,8.0,4.0,237.01844044527655
17,0.0,0.01,100,8.0,8.0,234.87100005463992
18,0.0,0.01,200,2.0,2.0,218.99067712271832
19,0.0,0.01,200,2.0,4.0,230.2778370191587
20,0.0,0.01,200,2.0,8.0,232.55380022695823
21,0.0,0.01,200,4.0,2.0,213.20711630816746
22,0.0,0.01,200,4.0,4.0,227.7044892935676
23,0.0,0.01,200,4.0,8.0,222.10102806305662
24,0.0,0.01,200,8.0,2.0,220.9424434854773
25,0.0,0.01,200,8.0,4.0,230.77233128971267
26,0.0,0.01,200,8.0,8.0,240.93662144961598
27,0.0,0.01,500,2.0,2.0,85.13544111199127
28,0.0,0.01,500,2.0,4.0,35.86147731975853
29,0.0,0.01,500,2.0,8.0,115.41951019361213
30,0.0,0.01,500,4.0,2.0,21.782230270464858
31,0.0,0.01,500,4.0,4.0,32.60894560290678
32,0.0,0.01,500,4.0,8.0,155.97001136258356
33,0.0,0.01,500,8.0,2.0,21.367576683689084
34,0.0,0.01,500,8.0,4.0,30.303025151514714
35,0.0,0.01,500,8.0,8.0,33.91397614225996
36,0.0,0.1,50,2.0,2.0,152.0473318118773
37,0.0,0.1,50,2.0,4.0,169.00548643296895
38,0.0,0.1,50,2.0,8.0,196.72208541210844
39,0.0,0.1,50,4.0,2.0,161.09069909008815
40,0.0,0.1,50,4.0,4.0,188.9996590237959
41,0.0,0.1,50,4.0,8.0,185.37814506210452
42,0.0,0.1,50,8.0,2.0,163.87938315182365
43,0.0,0.1,50,8.0,4.0,208.66768902837939
44,0.0,0.1,50,8.0,8.0,229.65145813214906
45,0.0,0.1,100,2.0,2.0,142.2738634543331
46,0.0,0.1,100,2.0,4.0,140.3080658170917
47,0.0,0.1,100,2.0,8.0,187.05500676420172
48,0.0,0.1,100,4.0,2.0,133.2999416520669
49,0.0,0.1,100,4.0,4.0,150.24693378272687
50,0.0,0.1,100,4.0,8.0,128.8127581672975
51,0.0,0.1,100,8.0,2.0,139.19853527326435
52,0.0,0.1,100,8.0,4.0,144.72808220168528
53,0.0,0.1,100,8.0,8.0,133.76847743603705
54,0.0,0.1,200,2.0,2.0,88.45596519047078
55,0.0,0.1,200,2.0,4.0,62.77495077213875
56,0.0,0.1,200,2.0,8.0,42.22620302871455
57,0.0,0.1,200,4.0,2.0,45.28418904847229
58,0.0,0.1,200,4.0,4.0,35.539680483776
59,0.0,0.1,200,4.0,8.0,38.7797341117468
60,0.0,0.1,200,8.0,2.0,60.604253609425434
61,0.0,0.1,200,8.0,4.0,35.47194509593305
62,0.0,0.1,200,8.0,8.0,38.61941077863422
63,0.0,0.1,500,2.0,2.0,23.51862146375836
64,0.0,0.1,500,2.0,4.0,30.24645066413211
65,0.0,0.1,500,2.0,8.0,33.2948945035121
66,0.0,0.1,500,4.0,2.0,25.049306932084523
67,0.0,0.1,500,4.0,4.0,34.632226482152596
68,0.0,0.1,500,4.0,8.0,38.42597501112438
69,0.0,0.1,500,8.0,2.0,25.817091668548226
70,0.0,0.1,500,8.0,4.0,34.521217308264845
71,0.0,0.1,500,8.0,8.0,37.65501294648563
72,0.0,1.0,50,2.0,2.0,74.70266245441174
73,0.0,1.0,50,2.0,4.0,104.15079879141057
74,0.0,1.0,50,2.0,8.0,120.5467682409335
75,0.0,1.0,50,4.0,2.0,66.34973833993453
76,0.0,1.0,50,4.0,4.0,64.62067092742933
77,0.0,1.0,50,4.0,8.0,52.61433053625009
78,0.0,1.0,50,8.0,2.0,71.41114914508954
79,0.0,1.0,50,8.0,4.0,96.29081529985666
80,0.0,1.0,50,8.0,8.0,47.013284174676514
81,0.0,1.0,100,2.0,2.0,55.45263243926698
82,0.0,1.0,100,2.0,4.0,49.036924862801094
83,0.0,1.0,100,2.0,8.0,49.491143988933345
84,0.0,1.0,100,4.0,2.0,44.386083905256214
85,0.0,1.0,100,4.0,4.0,39.14930111480635
86,0.0,1.0,100,4.0,8.0,41.799162671039234
87,0.0,1.0,100,8.0,2.0,43.10234590161215
88,0.0,1.0,100,8.0,4.0,39.37143634667143
89,0.0,1.0,100,8.0,8.0,44.07148233898601
90,0.0,1.0,200,2.0,2.0,35.4189685526461
91,0.0,1.0,200,2.0,4.0,36.949064038664545
92,0.0,1.0,200,2.0,8.0,36.95207105908349
93,0.0,1.0,200,4.0,2.0,34.22617581780225
94,0.0,1.0,200,4.0,4.0,37.420849803284796
95,0.0,1.0,200,4.0,8.0,40.56732401549032
96,0.0,1.0,200,8.0,2.0,34.48518200296727
97,0.0,1.0,200,8.0,4.0,38.211647438968136
98,0.0,1.0,200,8.0,8.0,43.13107928165026
99,0.0,1.0,500,2.0,2.0,26.73568152613033
100,0.0,1.0,500,2.0,4.0,33.08653636887501
101,0.0,1.0,500,2.0,8.0,34.753944620239395
102,0.0,1.0,500,4.0,2.0,29.711557796027236
103,0.0,1.0,500,4.0,4.0,36.55233690659646
104,0.0,1.0,500,4.0,8.0,40.12200836891837
105,0.0,1.0,500,8.0,2.0,30.59989106734423
106,0.0,1.0,500,8.0,4.0,37.88934180244125
107,0.0,1.0,500,8.0,8.0,42.162990617101364
108,0.0,10.0,50,2.0,2.0,60.738345932916765
109,0.0,10.0,50,2.0,4.0,59.49540598511227
110,0.0,10.0,50,2.0,8.0,52.639856045058146
111,0.0,10.0,50,4.0,2.0,56.43302815432348
112,0.0,10.0,50,4.0,4.0,47.59716378104897
113,0.0,10.0,50,4.0,8.0,45.218727683707925
114,0.0,10.0,50,8.0,2.0,51.067852466650244
115,0.0,10.0,50,8.0,4.0,45.657553835288006
116,0.0,10.0,50,8.0,8.0,47.717478744981676
117,0.0,10.0,100,2.0,2.0,46.57337102775457
118,0.0,10.0,100,2.0,4.0,43.35148337843944
119,0.0,10.0,100,2.0,8.0,42.23831856922758
120,0.0,10.0,100,4.0,2.0,41.13635861376162
121,0.0,10.0,100,4.0,4.0,41.21376523013209
122,0.0,10.0,100,4.0,8.0,43.090331475479125
123,0.0,10.0,100,8.0,2.0,41.54904732160935
124,0.0,10.0,100,8.0,4.0,41.524704828705424
125,0.0,10.0,100,8.0,8.0,46.825017055226176
126,0.0,10.0,200,2.0,2.0,37.391353724268036
127,0.0,10.0,200,2.0,4.0,38.001593533838964
128,0.0,10.0,200,2.0,8.0,39.08396943334526
129,0.0,10.0,200,4.0,2.0,36.03792755170893
130,0.0,10.0,200,4.0,4.0,39.643046188595434
131,0.0,10.0,200,4.0,8.0,42.8885765676596
132,0.0,10.0,200,8.0,2.0,36.24130547072252
133,0.0,10.0,200,8.0,4.0,40.63535679949448
134,0.0,10.0,200,8.0,8.0,46.56506797542076
135,0.0,10.0,500,2.0,2.0,32.78421029160905
136,0.0,10.0,500,2.0,4.0,36.21696962597628
137,0.0,10.0,500,2.0,8.0,37.408376958465695
138,0.0,10.0,500,4.0,2.0,34.44028648738761
139,0.0,10.0,500,4.0,4.0,39.11163509750008
140,0.0,10.0,500,4.0,8.0,42.59826548372859
141,0.0,10.0,500,8.0,2.0,35.067395429689704
142,0.0,10.0,500,8.0,4.0,40.223376287924914
143,0.0,10.0,500,8.0,8.0,46.09157551368073
144,1.0,0.01,50,2.0,2.0,229.99945169016766
145,1.0,0.01,50,2.0,4.0,234.42869325708025
146,1.0,0.01,50,2.0,8.0,238.10531750093745
147,1.0,0.01,50,4.0,2.0,232.91541144563382
148,1.0,0.01,50,4.0,4.0,236.79458984059957
149,1.0,0.01,50,4.0,8.0,241.2480719554505
150,1.0,0.01,50,8.0,2.0,234.82597338833236
151,1.0,0.01,50,8.0,4.0,235.3884283949027
152,1.0,0.01,50,8.0,8.0,240.96232992823678
153,1.0,0.01,100,2.0,2.0,224.25132725979077
154,1.0,0.01,100,2.0,4.0,230.11715373792637
155,1.0,0.01,100,2.0,8.0,234.14505950134608
156,1.0,0.01,100,4.0,2.0,211.48857337139205
157,1.0,0.01,100,4.0,4.0,235.40706588092607
158,1.0,0.01,100,4.0,8.0,238.39307176733695
159,1.0,0.01,100,8.0,2.0,231.24261429647146
160,1.0,0.01,100,8.0,4.0,237.75083128724867
161,1.0,0.01,100,8.0,8.0,239.18384142746766
162,1.0,0.01,200,2.0,2.0,207.49472282446126
163,1.0,0.01,200,2.0,4.0,226.14136188578053
164,1.0,0.01,200,2.0,8.0,227.60342948011814
165,1.0,0.01,200,4.0,2.0,207.06597982285743
166,1.0,0.01,200,4.0,4.0,225.6383586380846
167,1.0,0.01,200,4.0,8.0,228.70486561408254
168,1.0,0.01,200,8.0,2.0,223.81727418191434
169,1.0,0.01,200,8.0,4.0,231.93062420569743
170,1.0,0.01,200,8.0,8.0,239.42699420816265
171,1.0,0.01,500,2.0,2.0,72.34718761331055
172,1.0,0.01,500,2.0,4.0,27.633815838167877
173,1.0,0.01,500,2.0,8.0,183.03204333910742
174,1.0,0.01,500,4.0,2.0,21.927861526175118
175,1.0,0.01,500,4.0,4.0,32.76146109887856
176,1.0,0.01,500,4.0,8.0,56.85864538973431
177,1.0,0.01,500,8.0,2.0,21.809452588779532
178,1.0,0.01,500,8.0,4.0,29.771574809987236
179,1.0,0.01,500,8.0,8.0,33.971785679034035
180,1.0,0.1,50,2.0,2.0,146.85403183660526
181,1.0,0.1,50,2.0,4.0,189.77023827073975
182,1.0,0.1,50,2.0,8.0,167.79132873900247
183,1.0,0.1,50,4.0,2.0,148.80331164176272
184,1.0,0.1,50,4.0,4.0,203.36433916605057
185,1.0,0.1,50,4.0,8.0,214.99221691338815
186,1.0,0.1,50,8.0,2.0,177.02509865992323
187,1.0,0.1,50,8.0,4.0,211.54524076161317
188,1.0,0.1,50,8.0,8.0,217.04220019771887
189,1.0,0.1,100,2.0,2.0,133.24432445699142
190,1.0,0.1,100,2.0,4.0,132.84292729887179
191,1.0,0.1,100,2.0,8.0,163.62810815314643
192,1.0,0.1,100,4.0,2.0,141.66376075451024
